menu,price,title,url
초콜렛라떼,4000,벌툰 수원영통점,https://place.map.kakao.com/1979064842
복숭아 아이스티,3000,벌툰 수원영통점,https://place.map.kakao.com/1979064842
얼그레이,3500,벌툰 수원영통점,https://place.map.kakao.com/1979064842
아메리카노(HOT),4600,빌리엔젤 수원영통점,https://place.map.kakao.com/1898651234
카페 라떼,5100,빌리엔젤 수원영통점,https://place.map.kakao.com/1898651234
당근 케이크(Piece),7200,빌리엔젤 수원영통점,https://place.map.kakao.com/1898651234
레드벨벳 케이크(Piece),7000,빌리엔젤 수원영통점,https://place.map.kakao.com/1898651234
카라멜 케이크(Piece),7000,빌리엔젤 수원영통점,https://place.map.kakao.com/1898651234
토피 넛 라떼,6100,스타벅스 수원청명점,https://place.map.kakao.com/105675674
아이스 토피 넛 라떼,6100,스타벅스 수원청명점,https://place.map.kakao.com/105675674
햇사과 주스 591ML,8900,스타벅스 수원청명점,https://place.map.kakao.com/105675674
민트 콜드 브루,8000,스타벅스 수원청명점,https://place.map.kakao.com/105675674
클래식 민트 모카,8000,스타벅스 수원청명점,https://place.map.kakao.com/105675674
오트 크림 스카치 콜드 브루,6000,스타벅스 수원청명점,https://place.map.kakao.com/105675674
오늘의 커피,4200,스타벅스 수원청명점,https://place.map.kakao.com/105675674
카푸치노,5000,스타벅스 수원청명점,https://place.map.kakao.com/105675674
카페 라떼,5000,스타벅스 수원청명점,https://place.map.kakao.com/105675674
카페 모카,5500,스타벅스 수원청명점,https://place.map.kakao.com/105675674
카페 아메리카노,4500,스타벅스 수원청명점,https://place.map.kakao.com/105675674
카라멜 마키아또,5900,스타벅스 수원청명점,https://place.map.kakao.com/105675674
화이트 초콜릿 모카,5900,스타벅스 수원청명점,https://place.map.kakao.com/105675674
스타벅스 돌체 라떼,5900,스타벅스 수원청명점,https://place.map.kakao.com/105675674
자바 칩 프라푸치노,6300,스타벅스 수원청명점,https://place.map.kakao.com/105675674
망고 바나나 블렌디드,6300,스타벅스 수원청명점,https://place.map.kakao.com/105675674
아이스 자몽 허니 블랙 티,5700,스타벅스 수원청명점,https://place.map.kakao.com/105675674
자몽 허니 블랙 티,5700,스타벅스 수원청명점,https://place.map.kakao.com/105675674
콜드 브루,4900,스타벅스 수원청명점,https://place.map.kakao.com/105675674
디카페인 카페 아메리카노,4800,스타벅스 수원청명점,https://place.map.kakao.com/105675674
디카페인 카페 라떼,5300,스타벅스 수원청명점,https://place.map.kakao.com/105675674
제주 유기농 말차로 만든 라떼,6100,스타벅스 수원청명점,https://place.map.kakao.com/105675674
돌체 콜드 브루,6000,스타벅스 수원청명점,https://place.map.kakao.com/105675674
낙지볶음밥,5000,룸스토리 영통점,https://place.map.kakao.com/1560383831
새우볶음밥,5000,룸스토리 영통점,https://place.map.kakao.com/1560383831
야채.햄볶음밥,5000,룸스토리 영통점,https://place.map.kakao.com/1560383831
김치볶음밥,5000,룸스토리 영통점,https://place.map.kakao.com/1560383831
불고기볶음밥,5000,룸스토리 영통점,https://place.map.kakao.com/1560383831
아메리카노 (프레마),4000,앙코르보아,https://place.map.kakao.com/430974790
카페라떼,4500,앙코르보아,https://place.map.kakao.com/430974790
앙코르라떼,5700,앙코르보아,https://place.map.kakao.com/430974790
브라우니,4000,앙코르보아,https://place.map.kakao.com/430974790
망고바나나주스,6700,앙코르보아,https://place.map.kakao.com/430974790
생강차,5500,앙코르보아,https://place.map.kakao.com/430974790
아메리카노,3500,잇디저트퍼스트,https://place.map.kakao.com/1944601988
카페라테,4500,잇디저트퍼스트,https://place.map.kakao.com/1944601988
아메리카노,2500,레드버튼 영통점,https://place.map.kakao.com/1018820364
카푸치노,3500,레드버튼 영통점,https://place.map.kakao.com/1018820364
카페라떼,3000,레드버튼 영통점,https://place.map.kakao.com/1018820364
그린티라떼,3500,레드버튼 영통점,https://place.map.kakao.com/1018820364
오렌지 에이드 (ICE),3500,레드버튼 영통점,https://place.map.kakao.com/1018820364
아메리카노(HOT),4000,전광수커피하우스 수원점,https://place.map.kakao.com/14515844
카페라떼(HOT),4500,전광수커피하우스 수원점,https://place.map.kakao.com/14515844
얼그레이(HOT),6000,전광수커피하우스 수원점,https://place.map.kakao.com/14515844
토마토 쥬스,6000,전광수커피하우스 수원점,https://place.map.kakao.com/14515844
복숭아 스무디,6000,전광수커피하우스 수원점,https://place.map.kakao.com/14515844
아메리카노,8000,카페룸즈,https://place.map.kakao.com/1614511544
카페라떼,9000,카페룸즈,https://place.map.kakao.com/1614511544
아포가토,9000,카페룸즈,https://place.map.kakao.com/1614511544
카페모카,9000,카페룸즈,https://place.map.kakao.com/1614511544
바닐라라떼,9000,카페룸즈,https://place.map.kakao.com/1614511544
카푸치노,9000,카페룸즈,https://place.map.kakao.com/1614511544
마끼아또,9000,카페룸즈,https://place.map.kakao.com/1614511544
그린티라떼,9000,카페룸즈,https://place.map.kakao.com/1614511544
핫초코,9000,카페룸즈,https://place.map.kakao.com/1614511544
미숫가루라떼,9000,카페룸즈,https://place.map.kakao.com/1614511544
레몬아이스티,8000,카페룸즈,https://place.map.kakao.com/1614511544
복숭아아이스티,8000,카페룸즈,https://place.map.kakao.com/1614511544
애플주스,8000,카페룸즈,https://place.map.kakao.com/1614511544
닥터페퍼,8000,카페룸즈,https://place.map.kakao.com/1614511544
산펠레그리노 레몬스파클링,8000,카페룸즈,https://place.map.kakao.com/1614511544
산펠레그리노 자몽 스파클링,8000,카페룸즈,https://place.map.kakao.com/1614511544
즉석 팝콘,2000,카페룸즈,https://place.map.kakao.com/1614511544
컵라면,2000,카페룸즈,https://place.map.kakao.com/1614511544
즉석 떡볶이,3500,카페룸즈,https://place.map.kakao.com/1614511544
만두,3500,카페룸즈,https://place.map.kakao.com/1614511544
아메리카노,4000,데이비드커피랩,https://place.map.kakao.com/280034616
카페라떼,4500,데이비드커피랩,https://place.map.kakao.com/280034616
딸기라떼,5500,데이비드커피랩,https://place.map.kakao.com/280034616
그린티 라떼,5500,데이비드커피랩,https://place.map.kakao.com/280034616
딸기 요거트 스무디,6000,데이비드커피랩,https://place.map.kakao.com/280034616
카프레제 샐러드,13800,블렌드 영통점,https://place.map.kakao.com/397009598
리코타 치즈 샐러드,13000,블렌드 영통점,https://place.map.kakao.com/397009598
아메리카노,3000,블렌드 영통점,https://place.map.kakao.com/397009598
카페라떼,3500,블렌드 영통점,https://place.map.kakao.com/397009598
콜드브루,4500,블렌드 영통점,https://place.map.kakao.com/397009598
에스프레소,1900,크레마노,https://place.map.kakao.com/252808242
스트라파짜또,2400,크레마노,https://place.map.kakao.com/252808242
콘파냐,2400,크레마노,https://place.map.kakao.com/252808242
마끼아또,2400,크레마노,https://place.map.kakao.com/252808242
카푸치노,2900,크레마노,https://place.map.kakao.com/252808242
샤케라또,2900,크레마노,https://place.map.kakao.com/252808242
추천크레마노,3800,크레마노,https://place.map.kakao.com/252808242
추천아이리쉬 커피,3800,크레마노,https://place.map.kakao.com/252808242
커피사우어,3800,크레마노,https://place.map.kakao.com/252808242
돌체 아란치아,3800,크레마노,https://place.map.kakao.com/252808242
스폴리아텔레,3800,크레마노,https://place.map.kakao.com/252808242
크로와상,2900,크레마노,https://place.map.kakao.com/252808242
랍스타테일,4800,크레마노,https://place.map.kakao.com/252808242
토피 넛 라떼,6100,스타벅스 수원IC DT점,https://place.map.kakao.com/23066708
아이스 토피 넛 라떼,6100,스타벅스 수원IC DT점,https://place.map.kakao.com/23066708
햇사과 주스 591ML,8900,스타벅스 수원IC DT점,https://place.map.kakao.com/23066708
민트 콜드 브루,8000,스타벅스 수원IC DT점,https://place.map.kakao.com/23066708
클래식 민트 모카,8000,스타벅스 수원IC DT점,https://place.map.kakao.com/23066708
오트 크림 스카치 콜드 브루,6000,스타벅스 수원IC DT점,https://place.map.kakao.com/23066708
오늘의 커피,4200,스타벅스 수원IC DT점,https://place.map.kakao.com/23066708
카푸치노,5000,스타벅스 수원IC DT점,https://place.map.kakao.com/23066708
카페 라떼,5000,스타벅스 수원IC DT점,https://place.map.kakao.com/23066708
카페 모카,5500,스타벅스 수원IC DT점,https://place.map.kakao.com/23066708
카페 아메리카노,4500,스타벅스 수원IC DT점,https://place.map.kakao.com/23066708
카라멜 마키아또,5900,스타벅스 수원IC DT점,https://place.map.kakao.com/23066708
화이트 초콜릿 모카,5900,스타벅스 수원IC DT점,https://place.map.kakao.com/23066708
스타벅스 돌체 라떼,5900,스타벅스 수원IC DT점,https://place.map.kakao.com/23066708
자바 칩 프라푸치노,6300,스타벅스 수원IC DT점,https://place.map.kakao.com/23066708
망고 바나나 블렌디드,6300,스타벅스 수원IC DT점,https://place.map.kakao.com/23066708
아이스 자몽 허니 블랙 티,5700,스타벅스 수원IC DT점,https://place.map.kakao.com/23066708
자몽 허니 블랙 티,5700,스타벅스 수원IC DT점,https://place.map.kakao.com/23066708
콜드 브루,4900,스타벅스 수원IC DT점,https://place.map.kakao.com/23066708
디카페인 카페 아메리카노,4800,스타벅스 수원IC DT점,https://place.map.kakao.com/23066708
디카페인 카페 라떼,5300,스타벅스 수원IC DT점,https://place.map.kakao.com/23066708
제주 유기농 말차로 만든 라떼,6100,스타벅스 수원IC DT점,https://place.map.kakao.com/23066708
돌체 콜드 브루,6000,스타벅스 수원IC DT점,https://place.map.kakao.com/23066708
망고 스무디(L),5500,공차 수원영통점,https://place.map.kakao.com/27542807
망고 요구르트(L),5000,공차 수원영통점,https://place.map.kakao.com/27542807
망고 주스(L),4600,공차 수원영통점,https://place.map.kakao.com/27542807
블랙 밀크티(L),4200,공차 수원영통점,https://place.map.kakao.com/27542807
블랙티(L),3700,공차 수원영통점,https://place.map.kakao.com/27542807
아메리카노(L),3700,공차 수원영통점,https://place.map.kakao.com/27542807
얼그레이 밀크티(L),4200,공차 수원영통점,https://place.map.kakao.com/27542807
얼그레이티(L),3700,공차 수원영통점,https://place.map.kakao.com/27542807
우롱 밀크티(L),4200,공차 수원영통점,https://place.map.kakao.com/27542807
우롱티(L),3700,공차 수원영통점,https://place.map.kakao.com/27542807
자스민 그린티(L),3700,공차 수원영통점,https://place.map.kakao.com/27542807
제주 그린티 스무디(L),5500,공차 수원영통점,https://place.map.kakao.com/27542807
청포도 스무디(L),5100,공차 수원영통점,https://place.map.kakao.com/27542807
초콜렛 쿠키 & 크림 스무디(L),5100,공차 수원영통점,https://place.map.kakao.com/27542807
초콜렛 밀크티(L),4200,공차 수원영통점,https://place.map.kakao.com/27542807
카페라떼(L),4200,공차 수원영통점,https://place.map.kakao.com/27542807
타로 밀크티(L),4200,공차 수원영통점,https://place.map.kakao.com/27542807
아메리카노,3500,아기사파리 영통점,https://place.map.kakao.com/597573374
카페라떼,4000,아기사파리 영통점,https://place.map.kakao.com/597573374
바닐라라떼,4500,아기사파리 영통점,https://place.map.kakao.com/597573374
핸드메이드 티 (HOT),5000,아기사파리 영통점,https://place.map.kakao.com/597573374
허브티 (HOT),4000,아기사파리 영통점,https://place.map.kakao.com/597573374
아메리카노,3500,오브위,https://place.map.kakao.com/1436078644
카페라떼,4500,오브위,https://place.map.kakao.com/1436078644
바닐라빈 라떼,4800,오브위,https://place.map.kakao.com/1436078644
쿠키플랫,6000,오브위,https://place.map.kakao.com/1436078644
플럼플럼,6000,오브위,https://place.map.kakao.com/1436078644
(Hot)아메리카노_S,4700,커피스미스 수원영통점,https://place.map.kakao.com/746693908
(Hot)아메리카노_R,5200,커피스미스 수원영통점,https://place.map.kakao.com/746693908
(Ice)아메리카노_S,5000,커피스미스 수원영통점,https://place.map.kakao.com/746693908
(Ice)아메리카노_R,5500,커피스미스 수원영통점,https://place.map.kakao.com/746693908
아메리카노,3800,스위티두,https://place.map.kakao.com/2085997289
카페라떼,4300,스위티두,https://place.map.kakao.com/2085997289
스파클링 자몽블랙,5500,스위티두,https://place.map.kakao.com/2085997289
생라임 에이드,5500,스위티두,https://place.map.kakao.com/2085997289
요거트 스무디,4300,스위티두,https://place.map.kakao.com/2085997289
토피 넛 라떼,6100,스타벅스 경희대국제캠퍼스점,https://place.map.kakao.com/24208247
아이스 토피 넛 라떼,6100,스타벅스 경희대국제캠퍼스점,https://place.map.kakao.com/24208247
햇사과 주스 591ML,8900,스타벅스 경희대국제캠퍼스점,https://place.map.kakao.com/24208247
민트 콜드 브루,8000,스타벅스 경희대국제캠퍼스점,https://place.map.kakao.com/24208247
클래식 민트 모카,8000,스타벅스 경희대국제캠퍼스점,https://place.map.kakao.com/24208247
오트 크림 스카치 콜드 브루,6000,스타벅스 경희대국제캠퍼스점,https://place.map.kakao.com/24208247
오늘의 커피,4200,스타벅스 경희대국제캠퍼스점,https://place.map.kakao.com/24208247
카푸치노,5000,스타벅스 경희대국제캠퍼스점,https://place.map.kakao.com/24208247
카페 라떼,5000,스타벅스 경희대국제캠퍼스점,https://place.map.kakao.com/24208247
카페 모카,5500,스타벅스 경희대국제캠퍼스점,https://place.map.kakao.com/24208247
카페 아메리카노,4500,스타벅스 경희대국제캠퍼스점,https://place.map.kakao.com/24208247
카라멜 마키아또,5900,스타벅스 경희대국제캠퍼스점,https://place.map.kakao.com/24208247
화이트 초콜릿 모카,5900,스타벅스 경희대국제캠퍼스점,https://place.map.kakao.com/24208247
스타벅스 돌체 라떼,5900,스타벅스 경희대국제캠퍼스점,https://place.map.kakao.com/24208247
자바 칩 프라푸치노,6300,스타벅스 경희대국제캠퍼스점,https://place.map.kakao.com/24208247
망고 바나나 블렌디드,6300,스타벅스 경희대국제캠퍼스점,https://place.map.kakao.com/24208247
아이스 자몽 허니 블랙 티,5700,스타벅스 경희대국제캠퍼스점,https://place.map.kakao.com/24208247
자몽 허니 블랙 티,5700,스타벅스 경희대국제캠퍼스점,https://place.map.kakao.com/24208247
콜드 브루,4900,스타벅스 경희대국제캠퍼스점,https://place.map.kakao.com/24208247
디카페인 카페 아메리카노,4800,스타벅스 경희대국제캠퍼스점,https://place.map.kakao.com/24208247
디카페인 카페 라떼,5300,스타벅스 경희대국제캠퍼스점,https://place.map.kakao.com/24208247
제주 유기농 말차로 만든 라떼,6100,스타벅스 경희대국제캠퍼스점,https://place.map.kakao.com/24208247
돌체 콜드 브루,6000,스타벅스 경희대국제캠퍼스점,https://place.map.kakao.com/24208247
추천바다소금라떼,3900,하이오커피,https://place.map.kakao.com/380539886
추천아메리카노,2000,하이오커피,https://place.map.kakao.com/380539886
추천성인 입장료,9000,고양이자리표,https://place.map.kakao.com/601080655
추천미성년 입장료,8000,고양이자리표,https://place.map.kakao.com/601080655
아메리카노,4500,카페 운트,https://place.map.kakao.com/152593370
라떼,5000,카페 운트,https://place.map.kakao.com/152593370
플랫화이트,5000,카페 운트,https://place.map.kakao.com/152593370
바닐라라떼,5500,카페 운트,https://place.map.kakao.com/152593370
유자차,6000,카페 운트,https://place.map.kakao.com/152593370
백향과에이드,6000,카페 운트,https://place.map.kakao.com/152593370
사과레몬에이드,6500,카페 운트,https://place.map.kakao.com/152593370
사과레몬차,6500,카페 운트,https://place.map.kakao.com/152593370
매실냉차,5500,카페 운트,https://place.map.kakao.com/152593370
매실온차,5500,카페 운트,https://place.map.kakao.com/152593370
홍차. 포트넘앤메이슨,5500,카페 운트,https://place.map.kakao.com/152593370
오리지날 쿠키,3900,카페 운트,https://place.map.kakao.com/152593370
초코렛 쿠키,4200,카페 운트,https://place.map.kakao.com/152593370
말차 쿠키,4200,카페 운트,https://place.map.kakao.com/152593370
디카페인 콜드브루,5000,카페 운트,https://place.map.kakao.com/152593370
디카페인 콜드브루 라떼,5500,카페 운트,https://place.map.kakao.com/152593370
아메리카노,4000,카페원모어 영통점,https://place.map.kakao.com/1824393352
카페라떼,4500,카페원모어 영통점,https://place.map.kakao.com/1824393352
자몽티,6000,카페원모어 영통점,https://place.map.kakao.com/1824393352
그린티라떼,5000,카페원모어 영통점,https://place.map.kakao.com/1824393352
레몬에이드,6000,카페원모어 영통점,https://place.map.kakao.com/1824393352
아메리카노,4000,다상스튜디오카페,https://place.map.kakao.com/1310279367
카페라떼,4500,다상스튜디오카페,https://place.map.kakao.com/1310279367
레몬에이드,5500,다상스튜디오카페,https://place.map.kakao.com/1310279367
쌍화차,7000,다상스튜디오카페,https://place.map.kakao.com/1310279367
플레인요거트스무디,5000,다상스튜디오카페,https://place.map.kakao.com/1310279367
에스프레소,4000,하추다방,https://place.map.kakao.com/333357141
롱블랙,4000,하추다방,https://place.map.kakao.com/333357141
카페라떼,4700,하추다방,https://place.map.kakao.com/333357141
바닐라빈라떼,5500,하추다방,https://place.map.kakao.com/333357141
모카라떼,5500,하추다방,https://place.map.kakao.com/333357141
카라멜라떼,5500,하추다방,https://place.map.kakao.com/333357141
빙과라떼,5500,하추다방,https://place.map.kakao.com/333357141
플랫화이트,4700,하추다방,https://place.map.kakao.com/333357141
아인슈페너,5500,하추다방,https://place.map.kakao.com/333357141
크림모카,6000,하추다방,https://place.map.kakao.com/333357141
콜드브루,6000,하추다방,https://place.map.kakao.com/333357141
코코넛라떼,5500,하추다방,https://place.map.kakao.com/333357141
흑임자라떼,6000,하추다방,https://place.map.kakao.com/333357141
미숫가루,5000,하추다방,https://place.map.kakao.com/333357141
딸기라떼,6000,하추다방,https://place.map.kakao.com/333357141
고구마라떼,5500,하추다방,https://place.map.kakao.com/333357141
밀크티,5500,하추다방,https://place.map.kakao.com/333357141
말차라떼,5500,하추다방,https://place.map.kakao.com/333357141
카카오라떼,5500,하추다방,https://place.map.kakao.com/333357141
하우스 블랜드,6000,우리동네 행복한커피집,https://place.map.kakao.com/12026572
브라질산토스NO.2,5000,우리동네 행복한커피집,https://place.map.kakao.com/12026572
인도네시아 만델링,5000,우리동네 행복한커피집,https://place.map.kakao.com/12026572
콜롬비아수프리모,6000,우리동네 행복한커피집,https://place.map.kakao.com/12026572
과테말라안티구아SHB,6000,우리동네 행복한커피집,https://place.map.kakao.com/12026572
아메리카노,3000,카페 봄날,https://place.map.kakao.com/1414698982
아메리카노(HOT),4900,커피나무 영통점,https://place.map.kakao.com/15866393
카페라떼(HOT),5400,커피나무 영통점,https://place.map.kakao.com/15866393
청포도에이드,5900,커피나무 영통점,https://place.map.kakao.com/15866393
밀크쉐이크,6900,커피나무 영통점,https://place.map.kakao.com/15866393
망고스무디,5400,커피나무 영통점,https://place.map.kakao.com/15866393
앙버터 크로플,4800,크로앙쥬 영통점,https://place.map.kakao.com/1224603939
아메리카노,4500,청명북로,https://place.map.kakao.com/1587898220
카페라떼,5000,청명북로,https://place.map.kakao.com/1587898220
카페모카,5500,청명북로,https://place.map.kakao.com/1587898220
춤주사과쥬스,5000,청명북로,https://place.map.kakao.com/1587898220
매실차,6000,청명북로,https://place.map.kakao.com/1587898220
팥빙수(S),5500,화이트스노우 영통점,https://place.map.kakao.com/23612757
수박빙수(S),5000,화이트스노우 영통점,https://place.map.kakao.com/23612757
커피빙수(S),5000,화이트스노우 영통점,https://place.map.kakao.com/23612757
블루베리빙수(S),6500,화이트스노우 영통점,https://place.map.kakao.com/23612757
오레오빙수(S),6500,화이트스노우 영통점,https://place.map.kakao.com/23612757
아메리카노,4300,고씨커피 수원경희대점,https://place.map.kakao.com/2116142540
카페라떼,5000,고씨커피 수원경희대점,https://place.map.kakao.com/2116142540
플렛화이트,5000,고씨커피 수원경희대점,https://place.map.kakao.com/2116142540
얼그레이티,5500,고씨커피 수원경희대점,https://place.map.kakao.com/2116142540
플레인 크로플(1p),5500,고씨커피 수원경희대점,https://place.map.kakao.com/2116142540
헤이즐넛라떼,4300,우주라이크커피 영통점,https://place.map.kakao.com/1400546139
카라멜 마끼아또,4300,우주라이크커피 영통점,https://place.map.kakao.com/1400546139
아인슈페너,4800,우주라이크커피 영통점,https://place.map.kakao.com/1400546139
밀크티,4500,우주라이크커피 영통점,https://place.map.kakao.com/1400546139
흑당카페라떼,5500,우주라이크커피 영통점,https://place.map.kakao.com/1400546139
아메리카노,4000,하울즈,https://place.map.kakao.com/1401556395
라떼,4500,하울즈,https://place.map.kakao.com/1401556395
플렛화이트,4500,하울즈,https://place.map.kakao.com/1401556395
바닐라빈라떼,5500,하울즈,https://place.map.kakao.com/1401556395
레몬에이드,5000,하울즈,https://place.map.kakao.com/1401556395
아메리카노,4500,카페서천,https://place.map.kakao.com/1526232176
라떼,5000,카페서천,https://place.map.kakao.com/1526232176
레몬에이드,6000,카페서천,https://place.map.kakao.com/1526232176
요거트스무디,6000,카페서천,https://place.map.kakao.com/1526232176
대추라떼,6000,카페서천,https://place.map.kakao.com/1526232176
에스프레소,3800,라이킷,https://place.map.kakao.com/428735169
아메리카노,3800,라이킷,https://place.map.kakao.com/428735169
카페라떼,4300,라이킷,https://place.map.kakao.com/428735169
흑임자라떼(ice),4800,라이킷,https://place.map.kakao.com/428735169
인절미라떼(hot),4500,라이킷,https://place.map.kakao.com/428735169
아메리카노,4800,반달시루,https://place.map.kakao.com/766901497
흑임자반달떡,6500,반달시루,https://place.map.kakao.com/766901497
녹차라떼,4900,디저트39 수원구름광장점,https://place.map.kakao.com/845851073
아메리카노,2900,디저트39 수원구름광장점,https://place.map.kakao.com/845851073
카페라떼,4900,디저트39 수원구름광장점,https://place.map.kakao.com/845851073
허니자몽블랙티,5800,디저트39 수원구름광장점,https://place.map.kakao.com/845851073
피치 자몽 아이스티,3800,디저트39 수원구름광장점,https://place.map.kakao.com/845851073
복숭아 아이스티 코코넛 젤리,3800,디저트39 수원구름광장점,https://place.map.kakao.com/845851073
피치 오렌지 아이스티,3800,디저트39 수원구름광장점,https://place.map.kakao.com/845851073
눈꽃우유 팥빙수,8500,오디,https://place.map.kakao.com/24167810
아메리카노(핫),2000,오디,https://place.map.kakao.com/24167810
카페라떼(핫),3000,오디,https://place.map.kakao.com/24167810
플레인요거트스무디,4000,오디,https://place.map.kakao.com/24167810
아메리카노,2000,뜰커피37 영통광장점,https://place.map.kakao.com/1109710445
카페라떼,3000,뜰커피37 영통광장점,https://place.map.kakao.com/1109710445
복숭아아이스티,3000,뜰커피37 영통광장점,https://place.map.kakao.com/1109710445
블루레몬에이드,4000,뜰커피37 영통광장점,https://place.map.kakao.com/1109710445
수제쿠키,4000,뜰커피37 영통광장점,https://place.map.kakao.com/1109710445
마카롱,2000,잇썸스윗,https://place.map.kakao.com/1835944803
아메리카노,3500,커스텀커피 청명점,https://place.map.kakao.com/1443441989
추천아이스라떼,4500,커스텀커피 청명점,https://place.map.kakao.com/1443441989
추천흑임자크림라떼,5500,커스텀커피 청명점,https://place.map.kakao.com/1443441989
아메리카노,3800,카페인중독 수원영통점,https://place.map.kakao.com/916284633
카페라떼,4500,카페인중독 수원영통점,https://place.map.kakao.com/916284633
민트초코라떼,4800,카페인중독 수원영통점,https://place.map.kakao.com/916284633
생크림와플,3600,카페인중독 수원영통점,https://place.map.kakao.com/916284633
로제컵볶이,5800,카페인중독 수원영통점,https://place.map.kakao.com/916284633
아메리카노,2500,타이틀보드게임카페,https://place.map.kakao.com/1188693777
카페라떼,3000,타이틀보드게임카페,https://place.map.kakao.com/1188693777
복숭아 아이스티,2500,타이틀보드게임카페,https://place.map.kakao.com/1188693777
레몬 에이드,3800,타이틀보드게임카페,https://place.map.kakao.com/1188693777
오렌지 주스,3000,타이틀보드게임카페,https://place.map.kakao.com/1188693777
